"iso_code","country","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"JAM","Jamaica","4738.035","5094.354","5265.469","5841.966","5990.28","6198.6636","6243.5615","6217.3647","6081.8193","6177.9023","6318.6426","6495.147","6684.3228","7014.8545","7257.3403","7508.9883","7918.8794","8206.866","8257.87","7920.231","7853.975","8112.1294","8170.129","8306.755","8473.743","8595.887","8763.3","8974.34","9326.664"
"JOR","Jordan","4128.3813","4120.9395","4728.4688","4794.7847","4897.953","5103.4785","5143.97","5276.7812","5389.8457","5555.4385","5815.8735","6142.843","6476.6123","6724.0435","7300.219","7879.095","8443.677","8983.913","9369.885","9471.844","9306.489","9235.879","9151.732","9093.01","9123.979","9089.007","9092.954","9241.514","9478.904"
"JPN","Japan","19561.201","20849.018","21451.674","21792.336","22402.266","23409.64","24515.117","25146.201","25074.059","25325.707","26838.691","27472.547","28160.107","28924.682","30348.041","31663.453","33090.195","34501.508","34798.766","33198.617","34986.996","35774.695","37191.387","38974.08","39179.156","40396.242","41118.08","41958.96","42797.457"
"KAZ","Kazakhstan","8468.794","7743.5654","7505.476","7022.865","6360.671","6066.914","6303.644","6625.2065","6686.911","7033.2847","7918.947","9200.784","10261.835","11386.113","12726.399","14268.338","16101.833","17801.143","18519.252","18392.885","19685.352","21276.934","22407.982","23823.887","24924.371","25123.318","25314.865","26490.844","27879.752"
"KEN","Kenya","1523.7385","1545.9818","1518.7527","1511.8655","1536.9196","1590.0382","1637.8617","1626.9984","1652.5449","1668.2712","1669.3188","1722.7721","1712.5068","1747.4646","1835.4818","1950.2877","2081.1643","2221.1228","2207.642","2235.6802","2385.9927","2515.9275","2610.738","2740.0286","2867.1018","2988.0732","3121.8306","3258.1545","3467.5564"
"KGZ","Kyrgyz Republic","2254.8008","2113.1987","1839.8209","1591.7904","1299.7009","1242.5156","1334.9983","1471.056","1496.0509","1549.928","1650.7855","1759.9899","1771.1859","1910.7717","2074.8357","2111.757","2219.1858","2449.9998","2681.8936","2746.9722","2733.0793","2920.6033","2921.6038","3232.1287","3356.9834","3453.3608","3567.8127","3733.6062","3884.7087"
"KHM","Cambodia","0","0","0","1150.2859","740.12976","804.1239","841.3389","865.26697","892.1318","995.45984","1101.8158","1185.4332","1259.8137","1368.7009","1525.9287","1754.1711","1971.563","2198.2922","2355.9036","2340.5586","2470.704","2658.0625","2860.1467","3073.318","3300.6167","3513.8235","3742.9587","4019.68","4360.8545"
"KIR","Kiribati","1261.4584","1281.2535","1302.9578","1328.546","1363.1355","1372.863","1400.434","1425.1345","1509.9","1482.3976","1583.0876","1567.0413","1624.5653","1658.8633","1644.9546","1744.9749","1758.4595","1800.7549","1756.7303","1745.9869","1716.0592","1749.2335","1837.992","1921.6145","1917.6274","2110.1172","2210.8508","2227.921","2293.9204"
"KNA","St. Kitts and Nevis","10181.76","10299.154","10897.714","11787.885","12531.006","13336.018","14238","15334.986","15301.139","15877.402","17734.62","18898.428","19424.953","18861.59","19903.889","22257.629","23359.959","23754.908","25570.312","24685.258","24033.32","24766.195","24461.133","25999.033","27910.15","28261.412","29137.822","28869.69","30207.791"
"KOR","Korea, Rep.","8273.406","9345.823","10044.19","10875.124","12008.474","13299.161","14433.001","15406.221","14621.3","16392.809","18082.955","19168.215","20775.105","21376.766","22936.812","24196.424","25820.97","27822.277","28655.984","28325.209","30365.28","31228.51","32097.164","32615.773","33587.582","35760.734","37142.832","38824.117","40111.777"
"KWT","Kuwait","0","0","0","0","0","59810.887","60485.305","59975.527","58721.777","54891.18","56067.06","55831.355","57502.266","67935.055","75549.67","83522","88482.984","91290.72","89916.48","79265.59","73817.98","78021.67","80209.81","78399.25","76703.31","75042.14","75689.27","71695.56","72897.56"
"LAO","Lao PDR","1108.387","1162.1462","1220.9492","1289.509","1389.6407","1483.8712","1581.5604","1685.6475","1739.7717","1861.0143","1979.5378","2105.3428","2230.725","2373.9636","2553.6848","2776.5176","3056.9272","3321.3394","3589.502","3823.6924","4130.5474","4485.181","4863.7915","5267.2847","5689.8286","6075.9526","6473.2437","6942.2383","7439.599"
"LBN","Lebanon","3623.302","5370.691","6074.9653","6527.6704","6874.4673","7206.5015","7980.554","8096.7173","8407.338","8361.101","8448.529","8632.386","8654.478","8672.164","9091.163","9366.766","9688.656","10860.921","12102.837","13286.612","14111.191","13841.535","13610.889","13309.02","13049.033","12695.41","12693.564","12813.869","13081.107"
"LBR","Liberia","0","0","0","0","0","0","0","0","0","0","1048.6948","1063.6108","1094.8494","765.7608","791.8993","837.6613","901.3154","974.9193","1021.824","1041.9454","1078.946","1154.4094","1234.2808","1329.0493","1328.9131","1309.2695","1269.8862","1293.4159","1308.6295"
"LBY","Libya","0","0","0","0","0","0","0","0","0","16706.127","17437.086","17230.91","17060.318","19326.377","20406.828","23181.268","25053.957","26958.633","27825.07","27474.49","28890.365","11096.156","25080.969","21929.504","16870.484","15403.573","14964.522","19056.805","20764.164"
"LCA","St. Lucia","6250.98","6395.139","6973.1646","7097.4497","7279.909","7470.48","7726.277","7697.4307","8159.4365","8390.062","8486.8545","8300.632","8402.606","8860.385","9682.614","9845.842","10644.305","11005.989","11614.167","11384.556","11428.512","12049.209","12168.578","12078.363","12416.873","12520.764","12990.808","13505.455","13881.372"
"LIE","Liechtenstein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LKA","Sri Lanka","2344.6716","2505.1077","2644.606","2863.713","3059.6948","3268.8506","3431.7966","3693.7483","3891.0847","4095.2485","4410.988","4406.6","4616.969","4940.1963","5304.4272","5764.1323","6344.9395","6906.9966","7407.3247","7674.351","8328.906","9155.659","10171.425","10618.202","11250.31","11830.695","12359.346","12878.589","13473.663"
"LSO","Lesotho","843.07153","911.5471","974.9385","1010.4172","1070.7373","1106.997","1168.3944","1211.4219","1225.541","1235.4142","1303.5436","1377.5912","1413.6152","1514.086","1590.9429","1705.7169","1837.3562","1980.9001","2155.307","2215.1775","2378.5635","2578.6396","2767.6755","2857.7688","2972.013","3062.0688","3170.5786","3132.4956","3219.4573"
"LTU","Lithuania","0","0","0","0","0","5924.033","6379.408","7069.962","7763.0015","7821.641","8457.608","9451.637","10494.352","12067.659","13031.501","14526.082","16484.592","19095.438","20744.127","18145.854","20039.01","22823.918","24645.568","26680.033","28156.137","28823.812","30334.191","33314.742","35461.36"
"LUX","Luxembourg","29664.795","32875.598","33784.87","35557.6","37194.52","39635.723","41343.73","42846.105","44396.527","50627.93","55348.9","55894.805","58771.508","60039.297","64051.555","68220.06","77951.37","83981.734","86693.9","82278.195","85613.586","92005.016","91622.18","95590.54","101297.58","103750.77","108165.76","110589.195","113337.42"
"LVA","Latvia","0","0","0","0","5399.533","5491.33","5778.978","6467.473","7048.0044","7390.3745","8015.6855","9018.397","10052.623","11010.886","12199.164","13836.844","15745.104","18127.156","19466.145","16924.031","17587.346","19789.477","21291.12","22692.854","23844.227","24830.934","25875.988","28115.348","30304.852"
"MAR","Morocco","2545.871","2770.9487","2725.6238","2722.1729","3024.5803","2876.2563","3243.9695","3204.3838","3430.2034","3473.5","3574.8433","3873.4072","4009.1855","4276.0127","4547.8237","4787.234","5243.9146","5509.9297","5879.2607","6099.693","6324.153","6703.877","6940.4346","7278.3623","7507.2407","7822.9683","7890.997","8261.061","8586.639"
"MCO","Monaco","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MDA","Moldova","0","0","0","0","0","2310.2253","2218.7048","2302.638","2177.0955","2137.4934","2235.8782","2429.728","2666.8457","2903.8176","3210.597","3567.5703","3862.6782","4094.9126","4508.754","4275.9336","4637.5166","5012.742","5079.4165","5637.5024","6035.0225","6082.842","6424.371","6858.892","7271.642"
"MDG","Madagascar","1251.1364","1176.9117","1182.5122","1199.43","1187.5259","1195.7695","1205.6029","1232.2325","1254.7913","1290.9181","1340.1312","1407.8212","1211.286","1314.2107","1378.7405","1443.8406","1517.2715","1608.1355","1700.2126","1599.2148","1583.0361","1596.894","1631.3124","1652.671","1693.795","1718.5975","1758.8452","1813.5155","1891.3207"
"MDV","Maldives","0","0","0","0","0","5696.444","6134.847","6645.267","7099.5796","7505.064","7800.49","7472.4644","7924.28","8923.529","9448.787","8242.991","10452.274","11296.01","12303.971","11177.856","11720.528","12486.447","12496.429","13039.048","13622.886","13546.05","13931.362","14523.996","15307.722"
"MEX","Mexico","6498.917","6883.347","7185.822","8555.641","9014.382","8482.613","9076.088","9712.091","10173.165","10448.823","11089.813","11129.869","11187.478","11482.449","12085.762","12657.637","13808.178","14290.067","14924.821","14558.245","15260.62","16520.258","17162.928","17373.896","18045.984","18284.883","18783.162","19423.928","19844.646"
"MHL","Marshall Islands","1998.4906","2019.4872","2175.21","2332.732","2503.2932","2752.4307","2510.274","2392.897","2404.4824","2405.3823","2476.2468","2668.1294","2760.841","2710.4653","2757.248","2866.9397","2946.2952","3093.465","2934.23","2995.2344","3252.368","3285.5825","3258.5007","3425.6016","3443.0283","3519.2183","3585.7107","3780.939","3989.0376"
"MKD","North Macedonia","5527.6816","5369.8496","5143.629","4883.574","4905.911","4949.077","5083.553","5219.0376","5435.755","5703.9507","6127.035","6028.861","6305.372","6502.651","7080.1104","7759.7017","8584.854","9242.974","10418.055","10914.421","11273.857","11611.251","11839.617","12653.597","13368.146","13831.228","14813.357","15298.952","16358.662"
"MLI","Mali","826.7915","934.61383","902.691","928.54297","958.1022","961.3748","1021.21423","1061.2855","1124.8297","1174.1213","1166.3762","1335.5665","1357.2577","1462.4783","1477.6346","1571.5876","1639.7194","1685.3936","1741.2491","1777.6901","1836.8162","1877.8928","1842.6866","1863.3678","1974.2177","2053.1287","2131.5896","2221.7578","2316.6553"
"MLT","Malta","9338.486","9985.533","10582.445","11206.099","11979.615","12916.187","13675.071","15130.211","15868.632","16962.205","19425.71","19621.344","20561.693","20937.604","21401.145","22232.482","23223.977","24893.201","26193.184","26139.508","27809.107","28585.82","29437.17","31080.268","33391.11","36195.562","38347.867","41510.29","42581.098"
"MMR","Myanmar","473.8636","480.25296","532.1541","571.0859","619.7681","668.7409","715.8812","759.55664","802.75287","892.32544","1025.7104","1154.6265","1300.7958","1494.3843","1727.8683","2007.514","2322.0576","2653.119","2963.6978","3280.2747","3613.019","3864.9597","4193.1323","4587.087","5005.9995","5372.241","5709.8716","6172.3926","6674.029"
"MNE","Montenegro","0","0","0","0","0","0","0","0","0","0","6002.627","6773.144","7100.2827","7332.7285","7835.159","8313.657","10447.9","12447.282","13816.618","13024.772","13634.997","14472.458","13863.881","14870.227","15371.106","16337.254","17866.473","19355.02","20689.986"
"MNG","Mongolia","3324.1414","3090.0183","2835.1956","2785.9473","2884.1326","3108.459","3210.2144","3364.981","3486.7566","3614.1548","3704.2573","3861.573","4068.4897","4388.5347","4930.359","5387.8887","5949.514","6644.6284","7270.049","7119.208","7530.7534","8853.125","9939.57","11068.457","11925.813","12100.127","12140.847","12791.579","13799.905"
"MOZ","Mozambique","0","324.63605","300.97897","327.3412","342.4329","345.13635","379.1511","417.83917","452.97357","500.47748","504.07404","561.2487","605.0869","639.6857","688.36475","735.37665","808.02496","869.4162","925.18054","964.3353","1010.7527","1078.2086","1146.6421","1213.9297","1291.7468","1354.3918","1381.3156","1418.4854","1459.6984"
"MRT","Mauritania","1817.5956","1863.5916","1892.181","1998.6539","1928.8586","2108.3628","2215.1477","2108.307","2136.2612","2274.682","2255.1003","2288.0671","2275.9617","2388.845","2521.6912","2753.8774","3277.5132","3362.4849","3366.393","3260.5886","3356.3613","3483.5222","3646.7275","3822.3125","3993.317","3937.947","3940.2446","4023.4993","4150.9653"
"MUS","Mauritius","4919.3584","5254.268","5649.181","6005.304","6298.43","6648.7983","7076.124","7512.877","7974.46","8195.953","8977.84","9407.274","9643.218","10329.297","10997.503","11473.507","12338.181","13334.33","14274.274","14820.499","15612.293","16561.771","17421.145","18282.229","19290.691","20162.996","21151.248","22355.191","23750.988"
"MWI","Malawi","484.62576","533.6409","501.3078","561.5102","512.9054","605.13226","649.52966","669.6122","684.36237","695.4615","703.14087","665.8978","671.3883","705.6156","745.15826","773.1163","811.59534","888.2019","947.2435","1004.66077","1055.494","1097.9421","1107.9706","1152.8485","1207.2944","1220.2296","1230.4166","1269.6447","1310.9956"
"MYS","Malaysia","6850.468","7552.844","8197.668","8994.0205","9784.927","10698.851","11682.303","12431.504","11355.613","11931.658","12973.9","13037.7","13670.038","14437.406","15522.704","16531.6","17632.13","18872.822","19787.7","19283.453","20605.201","21806.822","23105.076","24279.371","25875.502","27116.576","28246.75","30025.176","31782.154"
"NAM","Namibia","3707.4392","4023.6858","4293.275","4219.4775","4282.9946","4442.7036","4568.7573","4744.8203","4859.9746","5003.161","5203.0366","5293.9473","5550.4385","5806.6733","6594.174","6861.5884","7442.555","7911.929","8130.123","8067.7","8500.097","8959.516","9427.082","9955.453","10598.669","11160.38","11200.428","11104.419","11101.826"
"NER","Niger","579.49866","594.6767","550.1402","552.4106","567.08606","573.9089","583.71387","589.05505","634.84576","617.83966","600.6753","633.97345","639.4484","661.0084","654.7421","679.70154","713.6739","728.0356","783.1969","754.2541","795.6828","799.25836","876.276","902.6626","951.1606","964.8381","984.6831","1012.8592","1063.4219"
"NGA","Nigeria","2180.9146","2205.8662","2301.841","2251.3525","2202.097","2191.389","2267.9897","2316.4849","2343.8972","2332.663","2442.501","2578.2104","2945.2517","3139.679","3433.4438","3672.1538","3909.1208","4167.5537","4417.395","4682.436","4981.3584","5213.8374","5392.096","5698.1665","6009.9893","6072.4775","5882.9873","5887.573","5990.8506"
"NIC","Nicaragua","1929.1237","1946.6786","1954.3384","1949.0245","2013.5396","2133.6855","2267.0376","2354.854","2428.0103","2593.9014","2718.0366","2817.619","2842.901","2927.8564","3123.4236","3313.0933","3506.6833","3732.018","3881.5925","3730.9849","3887.7876","4163.2563","4458.726","4697.7373","4950.081","5174.972","5400.249","5687.2314","5533.5513"
"NLD","Netherlands","19145.387","20116.465","20768.309","21378.215","22346.117","23409.695","24484.182","26014.334","27708.514","29268.535","31875.236","33194.047","34447.207","34111.805","35777.152","37625.562","40971.26","43896.74","46420.203","44566.062","45040.316","46599.02","47272.1","49241.52","49233.215","50302.066","51338.574","54503.082","56328.94"
"NOR","Norway","18432.498","19550.271","20591.342","21550.32","22991.945","24322.908","26791.393","28605.662","28185.934","30555.049","36941.6","37780.1","37980.355","38550.957","42511.176","47797.53","54104.29","55876.504","61716.6","55375.58","57915.02","62076.742","65354.777","66961.25","65892.69","60385.117","57744.273","62012.406","65510.586"
"NPL","Nepal","770.9613","825.94446","855.95465","885.46906","953.05536","981.8166","1028.5497","1075.0472","1096.9604","1139.5588","1214.984","1279.5325","1281.4113","1337.483","1418.6609","1494.6278","1571.995","1649.3064","1765.0305","1844.1028","1946.0587","2052.547","2196.119","2333.1455","2520.6895","2621.7666","2641.9712","2874.9834","3089.5564"
"NRU","Nauru","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3816.3828","5203.831","5670.0576","6470.4536","7339.304","8056.6963","10451.939","13273.483","13104.48","13982.201","15039.317","16504.258"
"NZL","New Zealand","14863.6045","14566.031","14917.764","15960.705","17092.406","17907.652","18464.033","19137.324","19343.059","20579.365","21521.707","22500.479","23306.28","23967.42","25080.473","25677.42","27758.166","29385.896","29860.527","30699.662","31253.053","32734.537","32986.184","36219.426","37260.63","37475.18","39122.543","40438.57","41005.42"
"OMN","Oman","22739.723","23862.082","25265.225","26251.012","26861.426","28065.34","29023.426","31122.836","32274.602","32655.635","34986.152","36916.87","36454.36","35363.23","35891.78","36938.617","39020.844","40649.82","43309.562","44291.074","44408.586","41942.12","43436.88","42862.895","41950.79","41911.086","42375.547","41563.637","41859.934"
"PAK","Pakistan","1983.0024","2092.9585","2242.209","2272.3325","2342.0645","2440.6106","2532.6536","2528.8264","2548.8774","2607.2039","2706.4326","2750.3948","2815.1162","2936.77","3164.2434","3433.2236","3670.482","3862.1006","3914.612","3966.5652","3988.6567","4094.527","4228.513","4398.3813","4593.9644","4762.297","4975.6543","5241.939","5567.0557"
"PAN","Panama","5097.4546","5646.975","6121.184","6473.3193","6661.8257","6780.324","7040.641","7470.8403","7946.9434","8211.458","8454.716","8522.941","8683.412","9044.712","9802.659","10636.889","11691.262","13202.656","14523.043","14554.831","15311.029","17099.818","18806.562","20111.951","21167.178","22237.094","23195.81","24472.01","25553.697"
"PER","Peru","3409.303","3530.6814","3522.1208","3723.0906","4191.2603","4511.5938","4636.0474","4930.3877","4879.817","4943.312","5115.128","5193.0244","5500.9243","5778.612","6171.598","6705.088","7365.737","8140.9795","8984.079","9078.557","9869.07","10626.077","11400.336","12169.12","12561.245","12944.822","13403.447","13771.46","14418.07"
"PHL","Philippines","2604.517","2611.226","2615.236","2669.248","2779.6245","2902.4368","3057.4854","3198.5054","3145.1738","3217.6472","3361.326","3459.886","3566.984","3736.3557","4013.7744","4255.3755","4531.9863","4877.4727","5093.578","5106.3994","5468.3057","5689.7607","6081.9365","6514.667","6930.7646","7313.4097","7784.1367","8340.331","8951.086"
"PLW","Palau","0","0","0","0","0","0","0","0","0","0","9889.833","10598.361","10995.73","10787.803","11595.391","12495.888","12837.987","13626.282","13433.883","12979.868","13411.101","14527.319","15168.309","15245.611","16195.013","17977.531","18256.898","17865.791","18510.215"
"PNG","Papua New Guinea","1439.2467","1592.1273","1811.5057","2141.9983","2264.382","2182.968","2337.5374","2229.463","2117.059","2136.0435","2081.4553","2079.3552","2066.013","2106.8237","2176.6462","2335.1619","2477.9932","2678.2983","2656.8645","2791.7146","3039.7861","3069.758","3206.1963","3318.8047","3763.078","4081.2983","4209.0435","4353.283","4336.2446"
"POL","Poland","0","0","0","0","0","7664.955","8254.577","8922.235","9471.44","10022.3955","10652.908","11101.975","11781.057","12257.145","13341.1","13895.924","15142.185","16787.97","18310.443","19246.45","21048.33","22850.639","23833.209","24719.248","25612.258","26856.035","27735.352","29922.205","31336.604"
"PRK","Korea, Dem. People’s Rep.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PRT","Portugal","11761.717","12719.91","13161.736","13182.136","13557.009","14384.179","14902.598","15787.047","16686.791","17718.152","18879.287","19533.066","20356.646","20827.984","21458.277","22725.277","24657.105","25708.246","26665.838","26464.31","27259.766","26769.512","26438.016","27936.04","28742.44","29668.86","31043.564","32777.402","33415.438"
"PRY","Paraguay","5147.9155","5366.9717","5443.412","5705.611","5991.9087","6383.4277","6452.9487","6691.473","6625.9116","6491.8433","6353.238","6313.6157","6292.121","6565.984","6896.8784","7146.774","7600.704","8111.1377","8674.8955","8601.54","9541.372","10016.7705","10015.486","10898.449","11486.944","11807.772","12287.986","12971.684","13599.927"
"PSE","West Bank and Gaza","0","0","0","0","2321.697","2427.9246","2392.84","2668.8916","3007.949","3220.6875","2934.9946","2651.4854","2297.5723","2600.9287","2872.8545","3199.4312","3087.762","3294.4111","3465.9788","3695.024","3937.24","4405.779","4656.126","4728.0093","4697.2866","4799.1055","4967.188","5117.7544","5157.5684"
"QAT","Qatar","0","0","0","0","0","0","0","0","0","0","86169.39","88138.42","92091.27","91451.61","101329.48","97768.57","107541.45","109362.51","111255.99","108953.68","117518.7","124024.57","122674.73","122495.79","123308.2","123822.086","123573.63","124609.305","126898.43"
"ROU","Romania","5272.1685","4787.7695","4508.1035","4691.849","4987.7036","5420.672","5738.1846","5563.512","5544.2446","5596.4624","5848.8853","6521.4155","7162.3354","7551.605","8982.102","9602.126","11544.683","13686.831","16782.232","16635.23","16966.46","17907.674","18931.533","19797.379","20623.324","21631.77","23868.068","26631.879","28206.357"
"RUS","Russian Federation","8010.382","7845.7573","6855.503","6416.87","5737.194","5613.2827","5517.8623","5699.9497","5465.0596","5914.3413","6825.4062","7361.384","8037.4995","9254.561","10226.785","11822.371","14912.245","16648.244","20163.611","19389.941","20490.129","24310.045","25784.566","26240.275","25751.514","24061.1","24072.277","25766.93","27147.334"
"RWA","Rwanda","561.821","582.5977","666.79645","671.1548","359.85767","505.31006","563.1074","610.8281","619.99347","609.0339","637.9898","681.73975","765.6585","784.9351","853.79193","945.55414","1054.4658","1136.4869","1253.9966","1307.0684","1383.0134","1486.6555","1606.1027","1669.9719","1762.1056","1890.2037","1973.147","2078.0527","2251.5564"
"SDN","Sudan","1143.5388","1238.5728","1315.6213","1372.1504","1378.9176","1453.2842","1526.1425","1670.7719","1714.9774","1745.1006","1845.5233","1953.4839","2053.798","2191.622","2273.5974","2450.7385","2702.9011","3011.0964","3220.3296","3262.0203","3327.1423","3643.092","4152.1562","4306.1494","4397.8096","4551.997","4703.857","4880.2617","4759.2817"
"SEN","Senegal","1507.6783","1551.2626","1559.1664","1570.3558","1559.203","1633.0602","1654.036","1693.6926","1771.7","1867.2208","1923.9822","2007.414","2003.1016","2123.4338","2251.2532","2389.9883","2458.169","2579.7744","2664.2292","2667.3074","2718.9065","2739.3357","2854.1194","2903.7407","3067.034","3205.8945","3351.5366","3556.1377","3782.5386"
"SGP","Singapore","22655.12","24286.781","25705.586","28598.324","31448.465","33390.08","35086.414","37384.438","35740.227","38026.45","41662.742","41000.418","42886.18","46342.297","51612.824","55809.7","60745.457","65230.11","64230.637","62873.496","71566","76034.336","78978.82","82881.41","86611.516","89007.46","91452.04","96552.6","101531.63"
"SLB","Solomon Islands","1221.9415","1301.9012","1458.6503","1509.101","1635.9216","1757.2656","1767.7717","1723.5045","1725.4364","1694.6522","1445.4862","1323.1522","1271.979","1344.0553","1411.4684","1497.183","1611.374","1735.8945","1853.1375","1737.9725","1832.8315","2064.5957","2142.507","2185.869","2216.2651","2235.827","2271.614","2337.6426","2422.8196"
"SLE","Sierra Leone","810.11816","851.516","705.4856","735.3015","739.6555","695.6927","719.39996","685.20013","697.847","681.3313","723.10205","667.39716","820.51434","872.2547","913.91003","947.91516","985.79083","1064.5504","1116.9939","1135.6311","1183.3301","1255.453","1440.9974","1730.9963","1803.863","1416.3661","1486.0448","1544.4293","1601.974"
"SLV","El Salvador","2927.9521","3030.7278","3271.941","3496.5054","3690.627","3899.6743","3960.3906","4114.238","4233.049","4351.6045","4466.055","4573.7065","4691.691","4827.6133","4977.0674","5246.3794","5614.5815","5847.272","6088.378","5981.5264","6152.3945","6492.6323","6773.6226","7014.6924","7236.117","7453.4297","7686.144","7972.7827","8331.804"
"SOM","Somalia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SRB","Serbia","0","0","0","0","0","4880.0957","5095.072","5570.887","5792.4375","5181.0474","5726.1304","6137.797","6800.8774","7197.8716","8064.492","9181.692","10198.61","11225.362","12632.143","12536.504","12797.324","13746.927","13933.838","14629.07","14659.541","14922.138","15615.232","16433.45","17434.916"
"SSD","South Sudan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3166.7427","3203.158","3286.872","3094.9067","1653.1306","1858.641","1920.6277","0","0","0","0"
"SUR","Suriname","6759.86","7040.96","7098.7344","6663.2188","6922.468","6959.715","7056.419","7487.883","7650.803","7561.2803","7799.4","8207.121","8469.854","9063.396","9981.177","10630.657","11453.183","12219.658","12824.434","13159.26","13841.415","14788.068","15303.701","15851.997","16018.087","15472.978","14622.051","15002.42","15510.465"
"SVK","Slovak Republic","0","0","7165.0464","7459.435","8059.67","8684.07","9395.439","10085.082","10622.848","10714.177","11378.143","12391.153","13312.203","14165.404","15212.46","16639.395","18894.404","21201.86","23725.857","23085.332","25152.764","26049.793","26933.422","27967.172","28991.566","29924.121","30824.596","32243.85","33736.402"
"SVN","Slovenia","12360.484","11633.878","11265.438","11888.549","12804.072","13606.563","14290.033","15281.202","16055.784","17083.252","18003.725","18956.121","20241.525","21088.992","22740.22","23852.643","25693.73","27543.492","29604.291","27543.39","27824.648","28931.383","29042.82","29973.7","30870.023","31636.75","33191.676","36142.79","38048.785"
"SWE","Sweden","20218.562","20522.402","20625.568","20558.35","21685.193","22905.309","23740.605","24640.207","25706.46","27293.215","29453.55","29770.045","30751.207","31583.049","33608.734","34029.19","37435.375","40592.8","41971.613","40156.41","42179.336","44503.67","45304.414","46138.453","47045.645","48975.004","49423.215","51878.695","53208.883"
"SWZ","Eswatini","3655.3313","3741.5332","3851.2656","3970.1233","4061.142","4256.247","4411.845","4541.117","4632.5117","4769.0107","4905.5454","5025.168","5299.7476","5587.108","5925.264","6449.37","7005.219","7465.1875","7619.6304","7742.4106","8073.5117","8370.819","8930.862","9373.003","9565.531","9810.546","9953.995","10249.512","10637.842"
"SYC","Seychelles","9225.469","9671.05","10551.283","11234.044","11082.874","11058.066","11642.21","13104.885","14087.809","14275.569","14684.044","14652.491","14611.161","14165.736","14184.884","15870.284","17520.164","19764.545","19280.393","19137.389","19948.416","22556.582","23051.791","24412.887","25594.104","26546.406","27672.52","29062.264","30557.076"
"SYR","Syrian Arab Republic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"TCD","Chad","719.81903","782.2508","836.9536","699.39014","761.54364","761.4029","766.1921","795.7545","831.12604","807.8928","789.08575","866.9534","919.303","1033.5797","1365.7742","1593.1913","1595.0938","1635.0967","1661.6366","1688.0823","1875.5573","1852.9381","1988.0648","2067.7964","2179.2478","2191.7417","2012.8173","1929.4728","1968.2583"
"TGO","Togo","842.61646","845.1567","812.56683","691.67395","794.2366","852.645","918.35645","1035.8381","991.04175","998.4028","983.1199","961.3664","942.5333","982.34644","1004.3345","1020.97833","1065.7776","1089.6968","1125.0339","1164.3463","1216.5089","1286.4705","1360.2576","1430.5254","1504.2462","1566.9943","1630.6005","1691.5344","1773.8966"
"THA","Thailand","4317.5195","4788.441","5240.479","5754.8433","6289.8164","6874.042","7314.0356","7150.1","6598.524","6919.6885","7312.8105","7659.243","8190.496","8875.774","9621.586","10270.272","11039.842","11885.81","12261.46","12207.969","13213.314","13537.488","14727.143","15318.637","15694.337","16293.609","16961.266","17917.207","19051.334"
"TJK","Tajikistan","2375.937","2232.5317","1591.2079","1339.6555","1060.5441","934.2515","780.75995","795.7336","834.9309","865.0769","943.1372","1039.0881","1150.1963","1276.807","1420.9073","1533.3053","1658.497","1798.8073","1938.4425","1986.5962","2094.539","2245.7854","2404.8052","2567.7856","2726.507","2851.7095","3006.5112","3216.5808","3449.7793"
"TKM","Turkmenistan","5396.954","5174.7217","4372.8486","4417.9155","3637.0483","3370.004","3593.7324","3188.551","3407.707","3979.8154","4243.7983","4477.7285","4514.827","4702.3403","5019.027","5786.876","6539.939","7366.3853","8499.066","8955.28","9738.983","11212.486","12469.88","13726.372","15144.546","16011.551","16895.477","18032.223","19304.102"
"TLS","Timor-Leste","0","0","0","0","0","0","0","0","0","0","2597.77","2844.8608","2628.7659","2577.7205","4232.6606","5791.984","8277.115","8774.681","9655.649","8981.085","8821.212","9860.332","10369.389","9216.475","6833.3003","8177.85","8168.747","7416.223","7658.435"
"TON","Tonga","2321.4358","2549.15","2609.6206","2766.7275","2960.1187","3126.6272","3174.3787","3213.32","3323.627","3486.3215","3665.9026","3860.9895","4034.2368","4171.913","4242.3794","4413.485","4474.5938","4365.8247","4553.277","4669.998","4889.2983","5151.4546","5339.532","5313.8057","5567.0356","5849.7173","6092.2583","6321.607","6419.562"
